collision_index,collision_year,collision_ref_no,police_force,collision_severity,first_road_class,first_road_number,time,speed_limit,junction_detail,collision_ref_join,road_name,road_type,severity_text,severe,collision_hour,time_period,speed_group,junction_group,lgv_involved,young_driver_involved
201806P250794,2018,06P250794,6,3,3,640,17:20:00,30,13,06P250794,A640,A road,slight,0,17,evening_peak,30 mph or below,T or staggered junction,0,0
2023061300923,2023,061300923,6,3,3,6010,17:03:00,30,16,061300923,A6010,A road,slight,0,17,evening_peak,30 mph or below,Crossroads or larger junction,0,0
201906XP65114,2019,06XP65114,6,3,1,60,08:24:00,70,0,06XP65114,M60,Motorway,slight,0,8,morning_peak,40 mph or above,No junction,0,0
201706E039265,2017,06E039265,6,3,3,6010,17:30:00,40,16,06E039265,A6010,A road,slight,0,17,evening_peak,40 mph or above,Crossroads or larger junction,1,0
2021061135126,2021,061135126,6,3,3,579,07:30:00,30,19,061135126,A579,A road,slight,0,7,morning_peak,30 mph or below,Other or unknown junction,1,0
2024061498614,2024,061498614,6,3,3,665,09:40:00,30,13,061498614,A665,A road,slight,0,9,morning_peak,30 mph or below,T or staggered junction,0,0
201906E154996,2019,06E154996,6,3,3,5067,02:20:00,30,13,06E154996,A5067,A road,slight,0,2,night_or_off_peak,30 mph or below,T or staggered junction,0,0
2021061028141,2021,061028141,6,2,3,627,08:59:00,30,13,061028141,A627,A road,serious,1,8,morning_peak,30 mph or below,T or staggered junction,0,0
201706Q032169,2017,06Q032169,6,2,3,669,07:30:00,30,16,06Q032169,A669,A road,serious,1,7,morning_peak,30 mph or below,Crossroads or larger junction,0,1
2024061501214,2024,061501214,6,3,3,6,15:33:00,30,16,061501214,A6,A road,slight,0,15,daytime,30 mph or below,Crossroads or larger junction,0,0
2024061400982,2024,061400982,6,2,3,669,16:45:00,30,16,061400982,A669,A road,serious,1,16,evening_peak,30 mph or below,Crossroads or larger junction,0,0
202006F269830,2020,06F269830,6,2,3,6,16:04:00,20,16,06F269830,A6,A road,serious,1,16,evening_peak,30 mph or below,Crossroads or larger junction,0,0
2024061402703,2024,061402703,6,3,3,575,17:35:00,30,19,061402703,A575,A road,slight,0,17,evening_peak,30 mph or below,Other or unknown junction,1,0
201706N025837,2017,06N025837,6,2,3,676,17:20:00,30,0,06N025837,A676,A road,serious,1,17,evening_peak,30 mph or below,No junction,0,0
2023061310336,2023,061310336,6,3,3,5082,18:35:00,30,0,061310336,A5082,A road,slight,0,18,evening_peak,30 mph or below,No junction,0,0
201706XC31181,2017,06XC31181,6,3,1,60,16:55:00,70,0,06XC31181,M60,Motorway,slight,0,16,evening_peak,40 mph or above,No junction,0,0
201806F147341,2018,06F147341,6,3,3,57,15:45:00,30,13,06F147341,A57,A road,slight,0,15,daytime,30 mph or below,T or staggered junction,0,0
201906K264038,2019,06K264038,6,3,3,58,15:31:00,50,13,06K264038,A58,A road,slight,0,15,daytime,40 mph or above,T or staggered junction,0,0
2024061478229,2024,061478229,6,3,1,62,17:05:00,70,0,061478229,M62,Motorway,slight,0,17,evening_peak,40 mph or above,No junction,0,0
2021061107230,2021,061107230,6,3,3,671,08:59:00,30,0,061107230,A671,A road,slight,0,8,morning_peak,30 mph or below,No junction,0,0
2021061099042,2021,061099042,6,2,1,62,17:50:00,70,0,061099042,M62,Motorway,serious,1,17,evening_peak,40 mph or above,No junction,0,1
2023061303863,2023,061303863,6,2,2,57,14:38:00,30,0,061303863,A57(M),A road,serious,1,14,daytime,30 mph or below,No junction,0,0
201706Q035844,2017,06Q035844,6,3,3,627,11:50:00,30,0,06Q035844,A627,A road,slight,0,11,daytime,30 mph or below,No junction,0,0
2023061376959,2023,061376959,6,3,3,676,16:50:00,30,0,061376959,A676,A road,slight,0,16,evening_peak,30 mph or below,No junction,0,0
2021061095861,2021,061095861,6,3,3,6,18:56:00,30,19,061095861,A6,A road,slight,0,18,evening_peak,30 mph or below,Other or unknown junction,0,1
201706X032896,2017,06X032896,6,3,1,60,20:05:00,70,0,06X032896,M60,Motorway,slight,0,20,night_or_off_peak,40 mph or above,No junction,0,0
201906A264067,2019,06A264067,6,3,3,664,17:55:00,30,0,06A264067,A664,A road,slight,0,17,evening_peak,30 mph or below,No junction,0,0
201906XG64152,2019,06XG64152,6,3,1,60,12:15:00,70,0,06XG64152,M60,Motorway,slight,0,12,daytime,40 mph or above,No junction,1,0
2021061091342,2021,061091342,6,3,3,635,08:30:00,30,0,061091342,A635,A road,slight,0,8,morning_peak,30 mph or below,No junction,0,1
2023061326189,2023,061326189,6,3,3,576,17:45:00,30,0,061326189,A576,A road,slight,0,17,evening_peak,30 mph or below,No junction,0,1
201906A363485,2019,06A363485,6,3,3,6010,13:58:00,30,16,06A363485,A6010,A road,slight,0,13,daytime,30 mph or below,Crossroads or larger junction,1,1
2021061091288,2021,061091288,6,3,3,579,12:45:00,30,17,061091288,A579,A road,slight,0,12,daytime,30 mph or below,Crossroads or larger junction,0,0
201706A028661,2017,06A028661,6,3,3,665,20:30:00,30,13,06A028661,A665,A road,slight,0,20,night_or_off_peak,30 mph or below,T or staggered junction,0,0
201706Q034766,2017,06Q034766,6,2,3,635,20:30:00,40,13,06Q034766,A635,A road,serious,1,20,night_or_off_peak,40 mph or above,T or staggered junction,0,1
201906E358488,2019,06E358488,6,3,3,5145,12:32:00,30,16,06E358488,A5145,A road,slight,0,12,daytime,30 mph or below,Crossroads or larger junction,0,0
201806F249096,2018,06F249096,6,1,3,6042,03:00:00,30,16,06F249096,A6042,A road,fatal,1,3,night_or_off_peak,30 mph or below,Crossroads or larger junction,0,0
201906E155606,2019,06E155606,6,3,3,6010,19:00:00,30,16,06E155606,A6010,A road,slight,0,19,night_or_off_peak,30 mph or below,Crossroads or larger junction,0,1
201806E350500,2018,06E350500,6,3,3,34,12:48:00,40,0,06E350500,A34,A road,slight,0,12,daytime,40 mph or above,No junction,0,0
2021061128356,2021,061128356,6,3,3,580,19:14:00,40,0,061128356,A580,A road,slight,0,19,night_or_off_peak,40 mph or above,No junction,0,0
2021061034693,2021,061034693,6,3,1,60,11:45:00,70,0,061034693,M60,Motorway,slight,0,11,daytime,40 mph or above,No junction,1,0
201706L033531,2017,06L033531,6,3,3,578,19:22:00,30,18,06L033531,A578,A road,slight,0,19,night_or_off_peak,30 mph or below,Other or unknown junction,1,0
2023061303750,2023,061303750,6,3,3,6,22:00:00,30,0,061303750,A6,A road,slight,0,22,night_or_off_peak,30 mph or below,No junction,0,0
2021061045525,2021,061045525,6,2,3,635,07:45:00,30,13,061045525,A635,A road,serious,1,7,morning_peak,30 mph or below,T or staggered junction,0,0
2024061505502,2024,061505502,6,3,3,34,17:15:00,40,0,061505502,A34,A road,slight,0,17,evening_peak,40 mph or above,No junction,0,1
201906Q252749,2019,06Q252749,6,3,3,663,11:38:00,40,16,06Q252749,A663,A road,slight,0,11,daytime,40 mph or above,Crossroads or larger junction,0,0
201706A036846,2017,06A036846,6,3,3,6010,09:20:00,30,0,06A036846,A6010,A road,slight,0,9,morning_peak,30 mph or below,No junction,0,0
201906K157672,2019,06K157672,6,3,3,579,13:30:00,30,13,06K157672,A579,A road,slight,0,13,daytime,30 mph or below,T or staggered junction,0,0
2021061130316,2021,061130316,6,3,3,671,18:50:00,30,13,061130316,A671,A road,slight,0,18,evening_peak,30 mph or below,T or staggered junction,0,0
201906Q263455,2019,06Q263455,6,3,3,62,20:00:00,30,16,06Q263455,A62,A road,slight,0,20,night_or_off_peak,30 mph or below,Crossroads or larger junction,0,0
2023061371913,2023,061371913,6,3,3,5014,16:45:00,30,0,061371913,A5014,A road,slight,0,16,evening_peak,30 mph or below,No junction,0,0
201906F161778,2019,06F161778,6,3,3,666,23:05:00,30,13,06F161778,A666,A road,slight,0,23,night_or_off_peak,30 mph or below,T or staggered junction,0,0
2024061512853,2024,061512853,6,3,3,676,21:20:00,30,19,061512853,A676,A road,slight,0,21,night_or_off_peak,30 mph or below,Other or unknown junction,0,1
2024061485687,2024,061485687,6,2,3,6,17:00:00,30,0,061485687,A6,A road,serious,1,17,evening_peak,30 mph or below,No junction,0,1
202006L269775,2020,06L269775,6,3,3,579,08:15:00,30,0,06L269775,A579,A road,slight,0,8,morning_peak,30 mph or below,No junction,0,1
202006L273673,2020,06L273673,6,3,3,580,15:50:00,60,18,06L273673,A580,A road,slight,0,15,daytime,40 mph or above,Other or unknown junction,0,0
202006A278329,2020,06A278329,6,3,3,665,15:40:00,30,16,06A278329,A665,A road,slight,0,15,daytime,30 mph or below,Crossroads or larger junction,0,0
2021061135350,2021,061135350,6,3,1,6,16:00:00,70,0,061135350,M6,Motorway,slight,0,16,evening_peak,40 mph or above,No junction,0,0
2022061189411,2022,061189411,6,3,3,5145,11:00:00,30,0,061189411,A5145,A road,slight,0,11,daytime,30 mph or below,No junction,0,0
202006E476775,2020,06E476775,6,3,3,560,14:40:00,30,16,06E476775,A560,A road,slight,0,14,daytime,30 mph or below,Crossroads or larger junction,0,0
201906K262617,2019,06K262617,6,2,3,58,22:30:00,30,13,06K262617,A58,A road,serious,1,22,night_or_off_peak,30 mph or below,T or staggered junction,0,1
2021061066329,2021,061066329,6,2,3,572,13:32:00,30,0,061066329,A572,A road,serious,1,13,daytime,30 mph or below,No junction,0,0
201706Q034527,2017,06Q034527,6,2,3,627,10:15:00,30,13,06Q034527,A627,A road,serious,1,10,daytime,30 mph or below,T or staggered junction,0,0
2024061529615,2024,061529615,6,3,3,662,20:14:00,30,0,061529615,A662,A road,slight,0,20,night_or_off_peak,30 mph or below,No junction,0,0
2022061250765,2022,061250765,6,2,3,5145,07:20:00,30,0,061250765,A5145,A road,serious,1,7,morning_peak,30 mph or below,No junction,0,0
2021061109442,2021,061109442,6,2,3,580,12:45:00,40,13,061109442,A580,A road,serious,1,12,daytime,40 mph or above,T or staggered junction,0,1
201706N034863,2017,06N034863,6,3,3,58,17:30:00,30,0,06N034863,A58,A road,slight,0,17,evening_peak,30 mph or below,No junction,0,0
201706M032130,2017,06M032130,6,3,3,560,11:30:00,40,16,06M032130,A560,A road,slight,0,11,daytime,40 mph or above,Crossroads or larger junction,0,0
2021061096509,2021,061096509,6,3,2,57,15:32:00,50,0,061096509,A57(M),A road,slight,0,15,daytime,40 mph or above,No junction,0,0
201906E261407,2019,06E261407,6,3,3,6010,13:20:00,30,16,06E261407,A6010,A road,slight,0,13,daytime,30 mph or below,Crossroads or larger junction,0,1
2024061448412,2024,061448412,6,3,3,665,12:15:00,30,0,061448412,A665,A road,slight,0,12,daytime,30 mph or below,No junction,0,1
201706X038338,2017,06X038338,6,3,1,60,15:26:00,50,0,06X038338,M60,Motorway,slight,0,15,daytime,40 mph or above,No junction,0,0
201806K345837,2018,06K345837,6,3,3,575,09:55:00,30,16,06K345837,A575,A road,slight,0,9,morning_peak,30 mph or below,Crossroads or larger junction,0,0
201906N264517,2019,06N264517,6,2,3,665,16:40:00,30,13,06N264517,A665,A road,serious,1,16,evening_peak,30 mph or below,T or staggered junction,0,0
201806A243739,2018,06A243739,6,3,3,665,10:45:00,30,0,06A243739,A665,A road,slight,0,10,daytime,30 mph or below,No junction,0,0
202006F278441,2020,06F278441,6,3,3,6,11:30:00,30,13,06F278441,A6,A road,slight,0,11,daytime,30 mph or below,T or staggered junction,0,0
2023061333026,2023,061333026,6,3,3,57,17:15:00,40,19,061333026,A57,A road,slight,0,17,evening_peak,40 mph or above,Other or unknown junction,0,0
2023061307942,2023,061307942,6,3,3,6046,16:00:00,30,13,061307942,A6046,A road,slight,0,16,evening_peak,30 mph or below,T or staggered junction,0,0
2022061167682,2022,061167682,6,3,3,676,19:40:00,30,16,061167682,A676,A road,slight,0,19,night_or_off_peak,30 mph or below,Crossroads or larger junction,0,1
201906XF57700,2019,06XF57700,6,3,1,62,16:35:00,70,0,06XF57700,M62,Motorway,slight,0,16,evening_peak,40 mph or above,No junction,1,0
2023061307336,2023,061307336,6,3,1,60,07:30:00,70,0,061307336,M60,Motorway,slight,0,7,morning_peak,40 mph or above,No junction,0,1
201906P353121,2019,06P353121,6,3,3,664,22:00:00,30,16,06P353121,A664,A road,slight,0,22,night_or_off_peak,30 mph or below,Crossroads or larger junction,0,0
201906F160678,2019,06F160678,6,2,3,6,12:33:00,30,0,06F160678,A6,A road,serious,1,12,daytime,30 mph or below,No junction,0,0
202006A269613,2020,06A269613,6,3,3,576,20:27:00,30,0,06A269613,A576,A road,slight,0,20,night_or_off_peak,30 mph or below,No junction,0,0
201906XM66325,2019,06XM66325,6,3,1,60,08:17:00,70,0,06XM66325,M60,Motorway,slight,0,8,morning_peak,40 mph or above,No junction,0,0
202006XG69318,2020,06XG69318,6,1,1,60,14:00:00,70,0,06XG69318,M60,Motorway,fatal,1,14,daytime,40 mph or above,No junction,0,0
201706Q037961,2017,06Q037961,6,3,3,663,20:44:00,40,16,06Q037961,A663,A road,slight,0,20,night_or_off_peak,40 mph or above,Crossroads or larger junction,0,0
201906P165570,2019,06P165570,6,3,3,664,10:04:00,40,16,06P165570,A664,A road,slight,0,10,daytime,40 mph or above,Crossroads or larger junction,0,0
2021061062320,2021,061062320,6,3,3,56,16:51:00,30,0,061062320,A56,A road,slight,0,16,evening_peak,30 mph or below,No junction,1,0
201706A030331,2017,06A030331,6,3,3,6042,15:50:00,30,13,06A030331,A6042,A road,slight,0,15,daytime,30 mph or below,T or staggered junction,0,0
2023061401109,2023,061401109,6,3,3,34,21:15:00,40,16,061401109,A34,A road,slight,0,21,night_or_off_peak,40 mph or above,Crossroads or larger junction,0,0
201706F031737,2017,06F031737,6,3,3,57,08:12:00,30,0,06F031737,A57,A road,slight,0,8,morning_peak,30 mph or below,No junction,1,0
201906A159887,2019,06A159887,6,3,3,5103,18:27:00,30,13,06A159887,A5103,A road,slight,0,18,evening_peak,30 mph or below,T or staggered junction,0,0
2021061079661,2021,061079661,6,2,1,62,23:15:00,70,0,061079661,M62,Motorway,serious,1,23,night_or_off_peak,40 mph or above,No junction,0,0
202006M172108,2020,06M172108,6,3,3,6144,16:05:00,30,0,06M172108,A6144,A road,slight,0,16,evening_peak,30 mph or below,No junction,0,0
201906A260133,2019,06A260133,6,3,3,664,21:55:00,30,16,06A260133,A664,A road,slight,0,21,night_or_off_peak,30 mph or below,Crossroads or larger junction,0,0
2022061155055,2022,061155055,6,3,3,57,23:25:00,30,13,061155055,A57,A road,slight,0,23,night_or_off_peak,30 mph or below,T or staggered junction,0,0
201806F145794,2018,06F145794,6,3,3,572,10:45:00,30,0,06F145794,A572,A road,slight,0,10,daytime,30 mph or below,No junction,0,0
2024061516260,2024,061516260,6,3,3,5103,17:35:00,30,0,061516260,A5103,A road,slight,0,17,evening_peak,30 mph or below,No junction,0,1
2021061060784,2021,061060784,6,3,3,577,16:30:00,30,13,061060784,A577,A road,slight,0,16,evening_peak,30 mph or below,T or staggered junction,0,0
2024061533537,2024,061533537,6,2,3,575,22:14:00,30,0,061533537,A575,A road,serious,1,22,night_or_off_peak,30 mph or below,No junction,0,0
201706E027622,2017,06E027622,6,3,3,560,09:45:00,30,0,06E027622,A560,A road,slight,0,9,morning_peak,30 mph or below,No junction,0,0
201906A259545,2019,06A259545,6,3,3,6042,07:15:00,30,0,06A259545,A6042,A road,slight,0,7,morning_peak,30 mph or below,No junction,0,0
201806A253011,2018,06A253011,6,3,3,576,15:00:00,40,0,06A253011,A576,A road,slight,0,15,daytime,40 mph or above,No junction,0,0
201706E031569,2017,06E031569,6,3,3,6010,18:35:00,30,16,06E031569,A6010,A road,slight,0,18,evening_peak,30 mph or below,Crossroads or larger junction,0,0
2024061458343,2024,061458343,6,2,3,635,08:36:00,30,13,061458343,A635,A road,serious,1,8,morning_peak,30 mph or below,T or staggered junction,1,0
202006M174043,2020,06M174043,6,3,3,56,17:15:00,30,0,06M174043,A56,A road,slight,0,17,evening_peak,30 mph or below,No junction,0,0
2022061226749,2022,061226749,6,3,3,579,11:39:00,30,19,061226749,A579,A road,slight,0,11,daytime,30 mph or below,Other or unknown junction,0,0
201906J462215,2019,06J462215,6,3,3,6,17:15:00,30,13,06J462215,A6,A road,slight,0,17,evening_peak,30 mph or below,T or staggered junction,0,0
2024061425036,2024,061425036,6,3,1,66,09:30:00,70,0,061425036,M66,Motorway,slight,0,9,morning_peak,40 mph or above,No junction,0,0
2021061075585,2021,061075585,6,3,3,6053,11:00:00,30,19,061075585,A6053,A road,slight,0,11,daytime,30 mph or below,Other or unknown junction,0,0
2023061285677,2023,061285677,6,3,1,62,08:35:00,70,0,061285677,M62,Motorway,slight,0,8,morning_peak,40 mph or above,No junction,0,0
201906L264837,2019,06L264837,6,2,3,573,06:00:00,60,0,06L264837,A573,A road,serious,1,6,night_or_off_peak,40 mph or above,No junction,0,0
201706X038130,2017,06X038130,6,3,1,60,05:30:00,50,0,06X038130,M60,Motorway,slight,0,5,night_or_off_peak,40 mph or above,No junction,0,0
201706J027287,2017,06J027287,6,2,3,6,18:48:00,30,13,06J027287,A6,A road,serious,1,18,evening_peak,30 mph or below,T or staggered junction,0,0
201806XA47339,2018,06XA47339,6,2,1,60,12:15:00,70,0,06XA47339,M60,Motorway,serious,1,12,daytime,40 mph or above,No junction,0,1
2023061370894,2023,061370894,6,3,1,56,13:00:00,70,0,061370894,M56,Motorway,slight,0,13,daytime,40 mph or above,No junction,1,0
201806F243304,2018,06F243304,6,3,3,6,14:05:00,30,13,06F243304,A6,A road,slight,0,14,daytime,30 mph or below,T or staggered junction,0,0
201806F247419,2018,06F247419,6,3,3,6,16:15:00,50,13,06F247419,A6,A road,slight,0,16,evening_peak,40 mph or above,T or staggered junction,0,0
2021061132348,2021,061132348,6,3,3,665,18:20:00,30,19,061132348,A665,A road,slight,0,18,evening_peak,30 mph or below,Other or unknown junction,0,1
2021061084697,2021,061084697,6,3,3,6042,08:00:00,30,0,061084697,A6042,A road,slight,0,8,morning_peak,30 mph or below,No junction,0,1
202006Q168570,2020,06Q168570,6,3,3,669,18:15:00,30,13,06Q168570,A669,A road,slight,0,18,evening_peak,30 mph or below,T or staggered junction,0,0
2024061496342,2024,061496342,6,3,3,523,22:23:00,30,0,061496342,A523,A road,slight,0,22,night_or_off_peak,30 mph or below,No junction,1,0
2023061350274,2023,061350274,6,3,3,665,06:26:00,30,13,061350274,A665,A road,slight,0,6,night_or_off_peak,30 mph or below,T or staggered junction,1,1
201906Q258818,2019,06Q258818,6,2,3,669,12:40:00,30,13,06Q258818,A669,A road,serious,1,12,daytime,30 mph or below,T or staggered junction,0,1
2021061074774,2021,061074774,6,3,1,62,09:15:00,70,0,061074774,M62,Motorway,slight,0,9,morning_peak,40 mph or above,No junction,1,0
201706G038053,2017,06G038053,6,3,3,635,08:50:00,30,0,06G038053,A635,A road,slight,0,8,morning_peak,30 mph or below,No junction,0,0
201706M034499,2017,06M034499,6,3,3,6144,18:35:00,30,16,06M034499,A6144,A road,slight,0,18,evening_peak,30 mph or below,Crossroads or larger junction,0,1
201806E239353,2018,06E239353,6,2,3,5103,20:28:00,40,13,06E239353,A5103,A road,serious,1,20,night_or_off_peak,40 mph or above,T or staggered junction,0,0
201706F029375,2017,06F029375,6,2,3,576,12:20:00,30,16,06F029375,A576,A road,serious,1,12,daytime,30 mph or below,Crossroads or larger junction,0,1
202006L174378,2020,06L174378,6,1,3,573,16:39:00,30,13,06L174378,A573,A road,fatal,1,16,evening_peak,30 mph or below,T or staggered junction,0,1
202006N267742,2020,06N267742,6,2,3,665,16:42:00,30,13,06N267742,A665,A road,serious,1,16,evening_peak,30 mph or below,T or staggered junction,0,0
2022061233626,2022,061233626,6,3,3,34,12:31:00,50,0,061233626,A34,A road,slight,0,12,daytime,40 mph or above,No junction,0,0
2023061333939,2023,061333939,6,3,3,6042,15:18:00,30,19,061333939,A6042,A road,slight,0,15,daytime,30 mph or below,Other or unknown junction,1,0
2022061142620,2022,061142620,6,3,3,58,16:25:00,40,0,061142620,A58,A road,slight,0,16,evening_peak,40 mph or above,No junction,0,0
2021061097553,2021,061097553,6,3,3,577,08:03:00,30,13,061097553,A577,A road,slight,0,8,morning_peak,30 mph or below,T or staggered junction,0,0
2021061029490,2021,061029490,6,3,3,6,08:35:00,30,0,061029490,A6,A road,slight,0,8,morning_peak,30 mph or below,No junction,0,0
2021061093951,2021,061093951,6,2,3,627,15:25:00,30,0,061093951,A627,A road,serious,1,15,daytime,30 mph or below,No junction,0,0
